year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,raw_laps,reference_raw_laps,comparison_raw_laps,missing_lap_time_laps,pit_laps,deleted_laps,inaccurate_laps,lap1_laps,final_driver_laps,non_green_laps,sc_vsc_laps,large_position_change_laps,stint_outlier_laps,lap_level_weather_unreliable_laps,weather_mode_excluded_laps,non_quick_qualifying_laps,valid_laps,candidate_matched_pairs,matched_pair_rows,skip_reason
2023,Canadian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,48,22,26,8,20,0,20,2,2,5,0,0,4,2,0,12,14,6,6,
2023,Canadian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,46,25,21,9,26,0,26,2,2,8,0,0,3,4,0,2,14,5,5,
2023,Canadian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,50,26,24,10,22,0,22,2,2,7,0,0,6,4,0,6,20,3,3,
2023,Canadian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,51,26,25,11,28,0,28,2,2,8,0,0,4,4,0,9,12,5,5,
2023,Canadian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,49,23,26,10,20,0,20,2,2,8,0,0,3,2,0,8,18,5,5,
2023,Canadian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,38,24,14,8,18,0,18,2,2,6,0,0,4,3,0,5,12,4,4,
2023,Austrian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,140,70,70,0,12,0,19,2,2,13,11,5,11,0,0,0,106,36,36,
2023,Austrian Grand Prix,Race,race,AlphaTauri,DEV,TSU,140,70,70,0,14,0,19,2,2,13,11,3,14,0,0,0,104,36,36,
2023,Austrian Grand Prix,Race,race,Alpine,GAS,OCO,141,71,70,0,12,0,15,2,2,13,11,4,14,0,0,0,109,31,31,
2023,Austrian Grand Prix,Race,race,Aston Martin,ALO,STR,142,71,71,0,14,0,18,2,2,14,12,2,13,0,0,0,108,29,29,
2023,Austrian Grand Prix,Race,race,Ferrari,LEC,SAI,142,71,71,0,12,0,16,2,2,14,12,1,9,0,0,0,116,54,54,
2023,Austrian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,83,13,70,2,9,0,13,2,2,10,9,6,13,0,0,0,54,0,0,no_compound_overlap
2023,Austrian Grand Prix,Race,race,McLaren,NOR,PIA,141,71,70,0,14,0,17,2,2,13,11,5,11,0,0,0,110,29,29,
2023,Austrian Grand Prix,Race,race,Mercedes,HAM,RUS,142,71,71,0,12,0,15,2,2,13,11,3,16,0,0,0,110,49,49,
2023,Austrian Grand Prix,Race,race,Red Bull Racing,PER,VER,142,71,71,0,14,0,22,2,2,14,12,3,8,0,0,0,108,45,45,
2023,Austrian Grand Prix,Race,race,Williams,ALB,SAR,141,71,70,0,12,0,14,2,2,12,10,1,13,0,0,0,111,50,50,
2023,Austrian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,23,14,9,10,16,0,16,2,2,2,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2023,Austrian Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,20,10,10,6,12,0,12,2,2,2,0,0,0,0,0,2,6,3,3,
2023,Austrian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,36,21,15,14,23,0,23,2,2,2,0,0,1,0,0,1,12,5,5,
2023,Austrian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,52,27,25,18,28,0,28,2,2,2,0,0,1,0,0,7,17,5,5,
2023,Austrian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,51,26,25,15,26,0,26,2,2,4,0,0,0,0,0,7,16,5,5,
2023,Austrian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,34,24,10,11,16,0,16,2,2,2,0,0,0,0,0,8,10,3,3,
2023,Austrian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,42,23,19,14,22,0,22,2,2,3,0,0,1,0,0,6,13,4,4,
2023,Austrian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,46,25,21,15,26,0,26,2,2,4,0,0,2,0,0,5,13,4,4,
2023,Austrian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,43,19,24,13,22,0,22,2,2,3,0,0,0,0,0,7,13,5,5,
2023,Austrian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,30,21,9,11,20,0,20,2,2,2,0,0,0,0,0,0,9,2,0,insufficient_matched_pairs
2023,British Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,104,52,52,0,8,0,18,2,2,14,14,2,6,0,0,0,78,12,12,
2023,British Grand Prix,Race,race,AlphaTauri,DEV,TSU,104,52,52,0,8,0,20,2,2,14,14,3,13,0,0,0,69,18,18,
2023,British Grand Prix,Race,race,Alpine,GAS,OCO,55,46,9,1,4,0,12,2,2,7,7,3,5,0,0,0,38,1,0,insufficient_matched_pairs
2023,British Grand Prix,Race,race,Aston Martin,ALO,STR,104,52,52,0,4,0,17,2,2,14,14,1,9,0,0,0,76,33,33,
2023,British Grand Prix,Race,race,Ferrari,LEC,SAI,104,52,52,0,6,0,20,2,2,14,14,3,8,0,0,0,74,18,18,
2023,British Grand Prix,Race,race,Haas F1 Team,HUL,MAG,84,52,32,1,4,0,12,2,2,8,8,1,4,0,0,0,67,20,20,
2023,British Grand Prix,Race,race,McLaren,NOR,PIA,104,52,52,1,4,0,17,2,2,13,13,1,6,0,0,0,79,31,31,
2023,British Grand Prix,Race,race,Mercedes,HAM,RUS,104,52,52,1,4,0,18,2,2,14,14,1,7,0,0,0,77,24,24,
2023,British Grand Prix,Race,race,Red Bull Racing,PER,VER,104,52,52,1,4,0,17,2,2,13,13,1,6,0,0,0,79,29,29,
2023,British Grand Prix,Race,race,Williams,ALB,SAR,104,52,52,0,4,0,18,2,2,14,14,2,8,0,0,0,76,31,31,
2023,British Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,22,11,11,7,10,0,10,2,2,7,0,0,3,2,0,4,5,2,0,insufficient_matched_pairs
2023,British Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,22,11,11,6,12,0,12,2,2,6,0,0,2,4,0,2,6,3,3,
2023,British Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,42,24,18,12,20,0,20,2,2,8,0,0,3,6,0,6,12,5,5,
2023,British Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,43,24,19,14,23,0,23,2,2,8,0,0,4,7,0,4,12,5,5,
2023,British Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,51,25,26,14,26,0,26,2,2,9,0,0,6,6,0,6,16,4,4,
2023,British Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,24,17,7,7,12,0,12,2,2,6,0,0,1,3,0,4,7,2,0,insufficient_matched_pairs
2023,British Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,52,26,26,17,28,0,29,2,2,8,0,0,3,7,0,5,14,3,3,
2023,British Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,49,25,24,14,28,0,28,2,2,7,0,0,2,1,0,4,15,4,4,
2023,British Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,37,11,26,11,17,0,18,2,2,8,0,0,4,3,0,5,11,3,3,
2023,British Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,44,25,19,12,24,0,24,2,2,8,0,0,4,8,0,5,12,5,5,
2023,Hungarian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,138,69,69,0,8,0,10,2,2,4,0,3,10,0,0,0,114,52,52,
2023,Hungarian Grand Prix,Race,race,AlphaTauri,RIC,TSU,138,69,69,0,8,0,10,2,2,4,0,4,12,0,0,0,113,27,27,
2023,Hungarian Grand Prix,Race,race,Alpine,GAS,OCO,3,1,2,0,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,teammate_dnf_no_matched_laps
2023,Hungarian Grand Prix,Race,race,Aston Martin,ALO,STR,139,70,69,0,8,0,10,2,2,5,0,3,12,0,0,0,114,39,39,
2023,Hungarian Grand Prix,Race,race,Ferrari,LEC,SAI,140,70,70,0,8,0,10,2,2,4,0,2,12,0,0,0,116,40,40,
2023,Hungarian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,138,69,69,0,8,0,10,2,2,4,0,3,14,0,0,0,110,49,49,
2023,Hungarian Grand Prix,Race,race,McLaren,NOR,PIA,140,70,70,0,8,0,10,2,2,4,0,1,11,0,0,0,116,54,54,
2023,Hungarian Grand Prix,Race,race,Mercedes,HAM,RUS,140,70,70,0,8,0,10,2,2,4,0,4,13,0,0,0,114,49,49,
2023,Hungarian Grand Prix,Race,race,Red Bull Racing,PER,VER,140,70,70,0,8,0,10,2,2,4,0,1,14,0,0,0,112,47,47,
2023,Hungarian Grand Prix,Race,race,Williams,ALB,SAR,136,69,67,0,9,0,11,2,2,4,0,3,11,0,0,0,111,47,47,
2023,Hungarian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,42,20,22,14,24,0,24,2,2,0,0,0,3,0,0,3,15,4,4,
2023,Hungarian Grand Prix,Qualifying,qualifying,AlphaTauri,RIC,TSU,24,15,9,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2023,Hungarian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,32,16,16,10,20,0,20,2,2,0,0,0,2,0,0,2,10,5,5,
2023,Hungarian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,39,21,18,13,20,0,22,2,2,0,0,0,3,0,0,3,14,5,5,
2023,Hungarian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,36,21,15,11,20,0,20,2,2,0,0,0,1,0,0,4,12,5,5,
2023,Hungarian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,28,20,8,9,16,0,16,2,2,0,0,0,2,0,0,2,10,3,3,
2023,Hungarian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,40,20,20,13,22,0,23,2,2,0,0,0,3,0,0,4,13,3,3,
2023,Hungarian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,29,20,9,8,16,0,16,2,2,0,0,0,0,0,0,5,8,2,0,insufficient_matched_pairs
2023,Hungarian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,44,23,21,13,24,0,24,2,2,0,0,0,1,0,0,5,15,4,4,
2023,Hungarian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,16,8,8,4,8,0,8,2,2,0,0,0,2,0,0,2,6,3,3,
2023,Belgian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,88,44,44,0,8,0,10,2,2,6,0,5,5,2,0,0,65,14,14,
2023,Belgian Grand Prix,Race,race,AlphaTauri,RIC,TSU,88,44,44,0,8,0,10,2,2,6,0,3,10,0,0,0,63,14,14,
2023,Belgian Grand Prix,Race,race,Alpine,GAS,OCO,88,44,44,0,6,0,8,2,2,6,0,6,10,0,0,0,61,22,22,
2023,Belgian Grand Prix,Race,race,Aston Martin,ALO,STR,88,44,44,0,6,0,8,2,2,6,0,5,8,0,0,0,66,19,19,
2023,Belgian Grand Prix,Race,race,Ferrari,LEC,SAI,67,44,23,0,7,0,9,2,2,5,0,2,8,2,0,0,44,8,8,
2023,Belgian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,88,44,44,0,9,0,10,2,2,6,0,6,4,1,0,0,65,9,9,
2023,Belgian Grand Prix,Race,race,McLaren,NOR,PIA,45,44,1,1,4,0,6,2,2,3,0,3,5,1,0,0,29,0,0,missing_lap_time_data
2023,Belgian Grand Prix,Race,race,Mercedes,HAM,RUS,88,44,44,0,8,0,10,2,2,6,0,3,7,1,0,0,62,14,14,
2023,Belgian Grand Prix,Race,race,Red Bull Racing,PER,VER,88,44,44,0,8,0,10,2,2,5,0,0,8,2,0,0,63,28,28,
2023,Belgian Grand Prix,Race,race,Williams,ALB,SAR,88,44,44,0,12,0,14,2,2,6,0,6,2,1,0,0,64,29,29,
2023,Belgian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,26,17,9,8,12,0,14,2,2,2,0,0,0,0,0,1,9,3,3,
2023,Belgian Grand Prix,Qualifying,qualifying,AlphaTauri,RIC,TSU,23,8,15,8,12,0,14,2,2,2,0,0,0,0,0,0,9,3,3,
2023,Belgian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,30,17,13,10,16,0,18,2,2,3,0,0,1,0,0,1,9,3,3,
2023,Belgian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,44,22,22,15,25,0,26,2,2,4,0,0,1,0,0,1,16,5,5,
2023,Belgian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,46,23,23,15,24,0,26,2,2,5,0,0,3,0,0,2,16,5,5,
2023,Belgian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,22,5,17,6,11,0,11,2,2,3,0,0,0,0,0,2,7,1,0,insufficient_matched_pairs
2023,Belgian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,44,21,23,15,24,0,25,2,2,4,0,0,1,0,0,4,13,3,3,
2023,Belgian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,48,24,24,17,24,0,27,2,2,4,0,0,1,0,0,1,20,3,3,
2023,Belgian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,44,22,22,15,20,0,24,2,2,4,0,0,2,0,0,3,15,4,4,
2023,Belgian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,14,8,6,4,6,0,7,2,2,1,0,0,1,0,0,0,6,3,3,
2023,Dutch Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,135,72,63,3,17,0,30,2,2,20,17,4,10,6,0,0,88,23,23,
2023,Dutch Grand Prix,Race,race,AlphaTauri,LAW,TSU,144,72,72,4,22,0,34,2,2,23,20,5,15,9,0,0,86,10,10,
2023,Dutch Grand Prix,Race,race,Alpine,GAS,OCO,144,72,72,4,21,0,37,2,2,22,19,6,16,6,0,0,86,36,36,
2023,Dutch Grand Prix,Race,race,Aston Martin,ALO,STR,144,72,72,3,23,0,38,2,2,22,20,2,13,8,0,0,85,24,24,
2023,Dutch Grand Prix,Race,race,Ferrari,LEC,SAI,113,41,72,2,15,0,30,2,2,18,16,6,10,2,0,0,69,21,21,
2023,Dutch Grand Prix,Race,race,Haas F1 Team,HUL,MAG,144,72,72,3,20,0,33,2,2,23,20,6,12,8,0,0,90,21,21,
2023,Dutch Grand Prix,Race,race,McLaren,NOR,PIA,144,72,72,4,20,0,35,2,2,22,18,12,12,4,0,0,88,27,27,
2023,Dutch Grand Prix,Race,race,Mercedes,HAM,RUS,144,72,72,4,23,0,38,2,2,24,19,8,15,4,0,0,83,4,0,insufficient_matched_pairs
2023,Dutch Grand Prix,Race,race,Red Bull Racing,PER,VER,144,72,72,3,22,0,37,2,2,20,19,3,12,8,0,0,90,35,35,
2023,Dutch Grand Prix,Race,race,Williams,ALB,SAR,87,72,15,3,7,0,17,2,2,12,10,5,10,5,0,0,57,7,0,insufficient_matched_pairs
2023,Dutch Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,12,12,2,8,0,8,2,2,0,0,0,4,1,0,5,10,4,4,
2023,Dutch Grand Prix,Qualifying,qualifying,AlphaTauri,LAW,TSU,34,12,22,3,12,0,12,2,2,0,0,0,6,1,0,6,16,6,6,
2023,Dutch Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,33,21,12,3,8,0,8,2,2,0,0,0,7,1,0,9,16,4,4,
2023,Dutch Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,52,30,22,10,22,0,22,2,2,2,0,0,7,3,0,8,21,4,4,
2023,Dutch Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,59,27,32,14,26,0,26,2,2,4,0,0,4,3,0,13,19,5,5,
2023,Dutch Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,31,20,11,5,12,0,12,2,2,0,0,0,4,2,0,4,14,4,4,
2023,Dutch Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,61,30,31,14,26,0,26,2,2,5,0,0,5,1,0,11,24,7,7,
2023,Dutch Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,55,23,32,9,18,0,18,2,2,2,0,0,5,4,0,15,20,3,3,
2023,Dutch Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,64,33,31,15,24,0,24,2,2,4,0,0,6,2,0,14,24,6,6,
2023,Dutch Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,59,32,27,13,25,0,25,2,2,3,0,0,7,2,0,14,20,4,4,
2023,Italian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,102,51,51,2,6,0,10,2,2,0,0,2,7,2,0,0,85,31,31,
2023,Italian Grand Prix,Race,race,AlphaTauri,LAW,TSU,52,51,1,2,4,0,7,2,2,0,0,2,3,1,0,0,42,0,0,missing_lap_time_data
2023,Italian Grand Prix,Race,race,Alpine,GAS,OCO,90,51,39,1,7,0,10,2,2,0,0,2,7,1,0,0,73,27,27,
2023,Italian Grand Prix,Race,race,Aston Martin,ALO,STR,102,51,51,1,4,0,7,2,2,0,0,2,10,2,0,0,85,41,41,
2023,Italian Grand Prix,Race,race,Ferrari,LEC,SAI,102,51,51,0,4,0,6,2,2,0,0,2,16,2,0,0,80,38,38,
2023,Italian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,102,51,51,2,8,0,12,2,2,0,0,2,8,4,0,0,80,26,26,
2023,Italian Grand Prix,Race,race,McLaren,NOR,PIA,102,51,51,1,6,0,9,2,2,0,0,3,8,2,0,0,84,34,34,
2023,Italian Grand Prix,Race,race,Mercedes,HAM,RUS,102,51,51,0,4,0,6,2,2,0,0,3,9,2,0,0,85,35,35,
2023,Italian Grand Prix,Race,race,Red Bull Racing,PER,VER,102,51,51,0,4,0,6,2,2,0,0,2,11,1,0,0,84,38,38,
2023,Italian Grand Prix,Race,race,Williams,ALB,SAR,102,51,51,1,4,0,7,2,2,0,0,3,9,2,0,0,85,41,41,
2023,Italian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,22,14,8,6,12,0,12,2,2,0,0,0,2,0,0,2,8,3,3,
2023,Italian Grand Prix,Qualifying,qualifying,AlphaTauri,LAW,TSU,30,15,15,10,20,0,20,2,2,0,0,0,0,0,0,0,10,5,5,
2023,Italian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,15,7,8,4,8,0,8,2,2,0,0,0,1,0,0,2,5,2,0,insufficient_matched_pairs
2023,Italian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,28,19,9,9,16,0,16,2,2,0,0,0,2,0,0,4,8,2,0,insufficient_matched_pairs
2023,Italian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,41,21,20,11,26,0,26,2,2,0,0,0,0,0,0,2,13,3,3,
2023,Italian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,24,16,8,6,12,0,12,2,2,0,0,0,2,0,0,4,8,2,0,insufficient_matched_pairs
2023,Italian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,47,23,24,14,24,0,24,2,2,0,0,0,5,0,0,6,17,5,5,
2023,Italian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,42,21,21,15,28,0,28,2,2,0,0,0,0,0,0,0,14,4,4,
2023,Italian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,42,21,21,13,26,0,26,2,2,0,0,0,0,0,0,2,14,4,4,
2023,Italian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,36,21,15,11,20,0,20,2,2,0,0,0,0,0,0,4,12,5,5,
2023,Singapore Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,114,52,62,3,7,0,18,2,2,25,11,3,11,0,0,0,78,18,18,
2023,Singapore Grand Prix,Race,race,AlphaTauri,LAW,TSU,63,62,1,2,2,0,8,2,2,15,6,0,4,0,0,0,45,0,0,missing_lap_time_data
2023,Singapore Grand Prix,Race,race,Alpine,GAS,OCO,105,62,43,3,4,0,12,2,2,21,10,0,12,0,0,0,75,29,29,
2023,Singapore Grand Prix,Race,race,Aston Martin,ALO,STR,62,62,0,1,4,0,7,1,1,14,6,2,8,0,0,0,43,0,0,missing_lap_time_data
2023,Singapore Grand Prix,Race,race,Ferrari,LEC,SAI,124,62,62,3,4,0,13,2,2,26,11,1,8,0,0,0,92,29,29,
2023,Singapore Grand Prix,Race,race,Haas F1 Team,HUL,MAG,124,62,62,3,6,0,13,2,2,28,11,2,14,0,0,0,89,32,32,
2023,Singapore Grand Prix,Race,race,McLaren,NOR,PIA,124,62,62,2,4,0,13,2,2,27,11,0,10,0,0,0,89,41,41,
2023,Singapore Grand Prix,Race,race,Mercedes,HAM,RUS,124,62,62,3,8,0,14,2,2,26,11,0,16,0,0,0,87,42,42,
2023,Singapore Grand Prix,Race,race,Red Bull Racing,PER,VER,124,62,62,2,4,0,18,2,2,31,12,6,13,0,0,0,78,34,34,
2023,Singapore Grand Prix,Race,race,Williams,ALB,SAR,124,62,62,4,8,0,14,2,2,30,12,1,14,0,0,0,84,37,37,
2023,Singapore Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,18,9,9,4,8,0,8,2,2,2,0,0,0,0,0,4,6,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,AlphaTauri,LAW,TSU,31,21,10,14,22,0,22,2,2,6,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2023,Singapore Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,30,12,18,11,20,0,20,2,2,6,0,0,0,0,0,0,8,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,25,17,8,12,16,0,17,2,2,4,0,0,1,0,0,2,6,1,0,insufficient_matched_pairs
2023,Singapore Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,41,21,20,16,24,0,27,2,2,7,0,0,2,0,0,2,10,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,42,21,21,15,24,0,25,2,2,6,0,0,1,0,0,3,12,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,29,20,9,11,16,0,19,2,2,6,0,0,2,0,0,2,8,2,0,insufficient_matched_pairs
2023,Singapore Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,33,16,17,16,24,0,24,2,2,7,0,0,0,0,0,0,9,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,27,13,14,10,16,0,18,2,2,6,0,0,1,0,0,2,6,3,3,
2023,Singapore Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,21,12,9,7,14,0,14,2,2,4,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,59,7,52,6,10,0,16,2,2,11,10,1,1,0,0,0,40,1,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Race,race,AlphaTauri,LAW,TSU,104,52,52,6,8,0,20,2,2,14,12,4,6,0,0,0,76,29,29,
2023,Japanese Grand Prix,Race,race,Alpine,GAS,OCO,106,53,53,5,8,0,18,2,2,14,12,4,5,0,0,0,80,26,26,
2023,Japanese Grand Prix,Race,race,Aston Martin,ALO,STR,73,53,20,6,7,0,18,2,2,14,12,3,2,0,0,0,52,6,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Race,race,Ferrari,LEC,SAI,106,53,53,6,8,0,18,2,2,12,10,4,4,0,0,0,79,34,34,
2023,Japanese Grand Prix,Race,race,Haas F1 Team,HUL,MAG,104,52,52,6,10,0,21,2,2,14,12,3,11,0,0,0,69,17,17,
2023,Japanese Grand Prix,Race,race,McLaren,NOR,PIA,106,53,53,6,8,0,17,2,2,12,10,2,8,0,0,0,78,34,34,
2023,Japanese Grand Prix,Race,race,Mercedes,HAM,RUS,106,53,53,6,6,0,16,2,2,12,10,2,7,0,0,0,79,25,25,
2023,Japanese Grand Prix,Race,race,Red Bull Racing,PER,VER,68,15,53,8,10,0,17,2,2,12,10,3,1,0,0,0,48,7,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Race,race,Williams,ALB,SAR,48,26,22,6,12,0,17,2,2,14,12,2,1,0,0,0,29,4,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,11,5,6,6,8,0,8,2,2,3,0,0,0,0,0,0,2,1,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Qualifying,qualifying,AlphaTauri,LAW,TSU,34,16,18,13,23,0,23,2,2,2,0,0,0,0,0,0,11,4,4,
2023,Japanese Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,24,12,12,10,16,0,16,2,2,2,0,0,0,0,0,0,8,4,4,
2023,Japanese Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,22,15,7,9,15,0,15,2,2,2,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,28,14,14,12,20,0,20,2,2,2,0,0,0,0,0,0,8,3,3,
2023,Japanese Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,15,6,9,7,10,0,10,2,2,2,0,0,0,0,0,0,5,2,0,insufficient_matched_pairs
2023,Japanese Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,26,12,14,11,18,0,18,2,2,2,0,0,0,0,0,0,8,3,3,
2023,Japanese Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,33,18,15,13,22,0,22,2,2,2,0,0,0,0,0,0,11,3,3,
2023,Japanese Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,30,18,12,12,20,0,20,2,2,2,0,0,0,0,0,0,10,3,3,
2023,Japanese Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,14,12,2,7,10,0,10,2,2,2,0,0,0,0,0,0,4,0,0,missing_lap_time_data
2023,Qatar Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,114,57,57,0,12,0,18,2,2,12,8,17,10,0,0,0,75,29,29,
2023,Qatar Grand Prix,Race,race,AlphaTauri,LAW,TSU,112,56,56,0,12,0,18,2,2,12,8,7,12,0,0,0,80,30,30,
2023,Qatar Grand Prix,Race,race,Alpine,GAS,OCO,114,57,57,1,12,0,20,2,2,12,8,7,10,0,0,0,78,32,32,
2023,Qatar Grand Prix,Race,race,Aston Martin,ALO,STR,114,57,57,1,12,0,18,2,2,12,8,10,14,0,0,0,74,27,27,
2023,Qatar Grand Prix,Race,race,Ferrari,LEC,SAI,57,57,0,1,6,0,10,1,1,6,4,3,3,0,0,0,40,0,0,missing_lap_time_data
2023,Qatar Grand Prix,Race,race,Haas F1 Team,HUL,MAG,112,56,56,0,12,0,18,2,2,13,8,7,9,0,0,0,78,26,26,
2023,Qatar Grand Prix,Race,race,McLaren,NOR,PIA,114,57,57,1,12,0,20,2,2,12,8,7,7,0,0,0,79,34,34,
2023,Qatar Grand Prix,Race,race,Mercedes,HAM,RUS,58,1,57,1,8,0,11,2,2,7,5,6,6,0,0,0,37,0,0,missing_lap_time_data
2023,Qatar Grand Prix,Race,race,Red Bull Racing,PER,VER,114,57,57,1,13,0,20,2,2,12,8,7,8,0,0,0,78,30,30,
2023,Qatar Grand Prix,Race,race,Williams,ALB,SAR,97,57,40,0,11,0,19,2,2,12,8,9,10,0,0,0,62,22,22,
2023,Qatar Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,30,21,9,11,20,0,20,2,2,0,0,0,0,0,0,0,10,3,3,
2023,Qatar Grand Prix,Qualifying,qualifying,AlphaTauri,LAW,TSU,26,10,16,6,12,0,12,2,2,0,0,0,4,0,0,4,10,4,4,
